t_ms,dist_mm,d_dist_mm,ldr,d_ldr,missed,label,session,pred,infer_us,trial,staged
486,1302,305,240,-2265,0,3,1,3,20,7,3
616,1302,305,240,-2265,0,3,1,3,20,7,3
746,1302,305,240,-2265,0,3,1,3,20,7,3
876,1302,305,239,-2266,0,3,1,3,20,7,3
1006,1302,305,240,-2265,0,3,1,3,20,7,3
1136,1302,305,239,-2266,0,3,1,3,20,7,3
1267,1299,302,240,-2265,0,3,1,3,21,7,3
1397,1302,305,239,-2266,0,3,1,3,20,7,3
1527,1302,305,239,-2266,0,3,1,3,20,7,3
1657,1302,305,239,-2266,0,3,1,3,20,7,3
1788,1298,301,239,-2266,0,3,1,3,20,7,3
1918,1298,301,238,-2267,0,3,1,3,20,7,3
2049,1302,305,239,-2266,0,3,1,3,20,7,3
2179,1299,302,238,-2267,0,3,1,3,20,7,3
2309,1302,305,239,-2266,0,3,1,3,20,7,3
2439,1302,305,239,-2266,0,3,1,3,20,7,3
2570,1301,304,239,-2266,0,3,1,3,20,7,3
2700,1298,302,238,-2267,0,3,1,3,20,7,3
2831,1300,303,239,-2266,0,3,1,3,20,7,3
2961,1298,302,239,-2266,0,3,1,3,20,7,3
3092,1298,301,238,-2267,0,3,1,3,20,7,3
3223,1298,301,239,-2266,0,3,1,3,20,7,3
3353,1298,301,238,-2267,0,3,1,3,20,7,3
3483,1300,303,238,-2267,0,3,1,3,20,7,3
3614,1298,301,238,-2267,0,3,1,3,38,7,3
3744,1298,301,238,-2267,0,3,1,3,38,7,3
3874,1298,301,238,-2267,0,3,1,3,38,7,3
4004,1298,301,239,-2266,0,3,1,3,37,7,3
4135,1298,301,238,-2267,0,3,1,3,20,7,3
4266,1298,302,239,-2266,0,3,1,3,20,7,3
4396,1302,305,238,-2267,0,3,1,3,20,7,3
4526,1298,301,239,-2266,0,3,1,3,20,7,3
4656,1300,303,238,-2267,0,3,1,3,20,7,3
4786,1298,301,238,-2267,0,3,1,3,20,7,3
4916,1302,305,238,-2267,0,3,1,3,20,7,3
5046,1302,305,238,-2267,0,3,1,3,20,7,3
95,1304,307,3178,673,0,4,1,4,20,7,4
225,1302,306,3178,673,0,4,1,4,20,7,4
354,1298,301,3177,672,0,4,1,4,21,7,4
484,1300,303,3178,673,0,4,1,4,20,7,4
613,1298,301,3178,673,0,4,1,4,20,7,4
743,1299,302,3178,673,0,4,1,4,20,7,4
873,1302,305,3177,672,0,4,1,4,20,7,4
1003,1302,305,3177,672,0,4,1,4,20,7,4
1133,1302,305,3177,672,0,4,1,4,20,7,4
1263,1302,305,3177,672,0,4,1,4,20,7,4
1393,1303,306,3177,672,0,4,1,4,20,7,4
1523,1302,305,3177,672,0,4,1,4,20,7,4
1652,1302,305,3177,672,0,4,1,4,21,7,4
1782,1298,301,3177,672,0,4,1,4,20,7,4
1911,1298,301,3177,672,0,4,1,4,20,7,4
2041,1302,306,3177,672,0,4,1,4,20,7,4
2171,1302,305,3177,672,0,4,1,4,20,7,4
2301,1299,302,3176,671,0,4,1,4,21,7,4
2431,1298,301,3177,672,0,4,1,4,20,7,4
2561,1302,305,3176,671,0,4,1,4,21,7,4
2691,1302,305,3177,672,0,4,1,4,20,7,4
2821,1302,305,3177,672,0,4,1,4,21,7,4
2951,1302,305,3176,671,0,4,1,4,20,7,4
3081,1302,305,3176,671,0,4,1,4,20,7,4
3211,1302,305,3176,671,0,4,1,4,21,7,4
3341,1298,302,3176,671,0,4,1,4,20,7,4
3471,1301,304,3176,671,0,4,1,4,21,7,4
3601,1302,305,3176,671,0,4,1,4,20,7,4
3732,1302,305,3176,671,0,4,1,4,20,7,4
3862,1302,305,3177,672,0,4,1,4,20,7,4
3992,1302,305,3176,671,0,4,1,4,21,7,4
4122,1298,302,3176,671,0,4,1,4,20,7,4
4252,1302,305,3176,671,0,4,1,4,21,7,4
4382,1302,305,3176,671,0,4,1,4,20,7,4
4512,1298,301,3176,671,0,4,1,4,20,7,4
4642,1301,304,3176,671,0,4,1,4,20,7,4
4772,1302,305,3176,671,0,4,1,4,21,7,4
4902,1302,305,3176,671,0,4,1,4,20,7,4
5032,1302,305,3176,671,0,4,1,4,20,7,4
